review_id,Asin,Brand,Nation,Rating,Content
273,B001ANVDMA,posca,US,5,My mom loved them!
274,B001ANVDMA,posca,US,3,"fait son travail , bonne qualite , a acheter si on aime le bon materiel et se faire un debut de trousse pour le dessin ou autre chose"
275,B001ANVDMA,posca,US,5,My granddaughter uses these all the time. Christmas gift.
276,B001ANVDMA,posca,US,3,love the pens but so little ink. Two paintings on 24 x 24 and out. but love them!
277,B001ANVDMA,posca,US,5,"Took long time to arrived but worth it, beautiful colors"
279,B001ANVDMA,posca,US,2,These didn't work as well as the thick markers.
280,B001ANVDMA,posca,US,5,"I've been obsessed with the idea of trying these pens for a very long time, and I'm beyond satisfied with the product themselves! Lovely and vibrant colours, easy to use, and overall so much fun to work with. Makes me want to create more art, which has been a problem I've been struggling with for a long time. Whilst the packaging is in japanese, its not a problem - you can just look up instructions online if you need to. Definitely worth the wait, and will definitely buy again when the ones I have now run out!<br><br>As stated, these pens aren't a brush tip as advertised, but instead a PC-3M tip, which is what I wanted thankfully. I would definitely recommend this product to anyone who's interested, I couldn't be happier with mine!"
283,B001ANVDMA,posca,US,5,Perfecto
285,B001ANVDMA,posca,US,5,"Very nice packaged, they work great.My daughter just loves them."
286,B001ANVDMA,posca,US,4,"Aún no los he probado mucho pero tienen unos colores chulísimos, en cualquier superficie pintan. a ver lo que duran, a veces sobrecargo las puntas de tinta, espero cogerle la maña."
289,B001ANVDMA,posca,US,5,値段が安く買えてよかったです。<br>長く使えそうです。気に入りました
290,B001ANVDMA,posca,US,5,It's nice to be able to get these in different tip sizes. Colors go on smooth and even.
293,B001ANVDMA,posca,US,5,Like these alot. Smooth flow. Great colors.
294,B001ANVDMA,posca,US,5,"j ai recu mes crayons un peu tard  , mais ils sont conformes a la description  et ils fonctionnent tres bien  ,je n ai eu aucun souci  les couleurs sont tres bien  boite pour les ranger  donc impeccable"
295,B001ANVDMA,posca,US,5,子供の図工用に購入。裏写りしないし色も綺麗。
297,B001ANVDMA,posca,US,5,This aren’t the best pen out there but they are nice. More than a bit overpriced.  Zenyar is really nice and much cheaper.
300,B001ANVDMA,posca,US,5,These are great pens a little costly but might be worth it. My daughter wanted these forever and so we finally got them to try out. So far very happy with them and plan to get more.
301,B001ANVDMA,posca,US,5,love them
302,B001ANVDMA,posca,US,5,"Easy to use, bold vibrant colors, tip is strong snd doesn’t mash down, no leakage! Love them!!"
304,B001ANVDMA,posca,US,5,good item
305,B001ANVDMA,posca,US,5,"These acrylic markers are wonderful!!!! This size is my favorite, they have a felt tip and are great for small details as well as big details! if i was to only have one set of these it would be this size. The colors are so pigmented and extremely opaque! i use them with my COPIC markers as well with watercolors and my regular acrylic paints! i am ALWAYS Bragging about how great they are! Unlike other brands, these NEVER randomly blob puddles of paint onto your work. when first opening them make sure to get them started on scrap paper and always shake them before using, sometimes they arent very pigmented and then i remember i forgot to shake them : ) i will never not have these in my collection!!! I LOVE THIS PRODUCT!!!!"
306,B001ANVDMA,posca,US,5,"they are really easy to use, good flow as long as you shake them up now and again. tip: never start the pen on your project as the paint may puddle when you first push down on the pen. also put cap on pen when shaking as there may be some tiny bits of splashing). I feel confident that these paint pens will serve me well in many projects including multi-media art. i have friends who swear by them. when ive used them for a longer period i will probably feel the same."
308,B001ANVDMA,posca,US,4,Disliked how long some of the pens needed to be shook to get paint flowing but was fine once it did
309,B001ANVDMA,posca,US,5,These were a gift for my grandson and he said they are great.
310,B001ANVDMA,posca,US,5,Christmas gift I know she will love
311,B001ANVDMA,posca,US,2,Love these pens (have the medium point set) but for some reason the white (which I use alot) has started leaking.  It took months to get this set so very disappointed that the one is leaking.
312,B001ANVDMA,posca,US,5,I got these for my 11 year old for her birthday. She loves these! They're easy to use and they took her art to a new level! I would recommend these to any artist! I asked her about them and she didn't have a single complaint!
313,B001ANVDMA,posca,US,5,I would buy them again when I need them from the posca store.
314,B001ANVDMA,posca,US,5,Great product Grand-Daughter lives them!
315,B001ANVDMA,posca,US,4,Made a nice gift
316,B001ANVDMA,posca,US,5,Fun stuff. Used purple to color some green segments on my girl's otherwise white shoes. Now she's sporting awesome custom DCs
317,B001ANVDMA,posca,US,5,Excelent! Just like I was expecting!
318,B001ANVDMA,posca,US,2,Posca markers are the best however they are changing some so PLEASE read description very carefully before buying. Not always a great deal
319,B001ANVDMA,posca,US,5,Christmas gift for granddaughter and she loves them!  She’s a great artist
320,B001ANVDMA,posca,US,5,"Cheaper buying in a set and it’s got all the classics, and also color accords with the other sets in larger marker size... must have for any contemporary artist or crafter in your life"
321,B001ANVDMA,posca,US,5,"I've seen these rolling around on a lot of artist's social media and I loved the way it look so I decided to buy a small starter to see how I like them and they. are. Amazing. Really nice pens, color is great, and matte and easy to draw over. I got the fine point and may eventually expand to different sizes and colors but for now this pack is more then enough while I experiment. Highly recommended!"
322,B001ANVDMA,posca,US,5,they were easy to use and i used them for many drawings and to add some fun little details to things
323,B001ANVDMA,posca,US,5,Vibrant colors and nice quality
324,B001ANVDMA,posca,US,5,"Great coverage, easy to use, dries quickly."
325,B001ANVDMA,posca,US,3,Here good but also bad - some of the colors go on so smooth no issues but for some reason light colors like yellow look so streaky
327,B001ANVDMA,posca,US,5,"Temía que vinieran secos, pero que va. Están perfectos, a estrenar y con la tinta fluida y el color vibrante. Por este precio merece la pena ya que son rotuladores que en tienda salen caros y tienes un pack de colores compuestísimo, con tonos muy variados<br>Lo recomiendo 100%"
328,B001ANVDMA,posca,US,1,Advertised as fine tip but received medium tip. I can't use these for their intended purpose.
329,B001ANVDMA,posca,US,5,I bought these markers for my niece who is a budding artist. She loves them! I also used them and I love how they draw and color so smoothly. The product came from Japan and they arrived when promised.
330,B001ANVDMA,posca,US,5,"Arrived intact, perform exactly how you would expect a POSCA pen to draw."
331,B001ANVDMA,posca,US,5,"le produit vient de chine, la livraison est moins rapide que d habitude, mais je n'etais aps pressee.<br>les posca sont geniaux, les couleurs sont belles, franches... attention, il faut ""pomper"" les pointes de nombreuses fois pour faire venir l encre !!"
333,B001ANVDMA,posca,US,5,My daughter loved!!!
334,B001ANVDMA,posca,US,5,Muy Buenos colores y muy bueno para regalar
335,B001ANVDMA,posca,US,5,Great paint pens with reversible tips.
336,B001ANVDMA,posca,US,5,Great product highly recommend
337,B001ANVDMA,posca,US,5,I have used POSCA pens for the first time and the experience is great.
338,B001ANVDMA,posca,US,3,This is the second set that I order. First set was amazing. I probably revived a bad batch this time. The tips constantly dry up and I'm thinking that the paint may be to thick because the paint takes a while  to come back out even after I press down.
339,B001ANVDMA,posca,US,5,"My daughter loved them, !"
342,B001ANVDMA,posca,US,4,"These are very nice markers, and they are very easy to use. Thought the only thing that i don’t really like is the price, it’s a bit much for all the markers you get. I do really like and enjoy this product."
347,B001ANVDMA,posca,US,5,I have been using these for a long time and lots of paint is still left in the pens.
348,B001ANVDMA,posca,US,3,Very disappointed with these Chinese knock off poscas.
350,B001ANVDMA,posca,US,5,Product is as described
351,B001ANVDMA,posca,US,5,"All the pens worked well, colors are very vibrant, and came exactly as showen"
352,B001ANVDMA,posca,US,5,I teach Kindergarten. We used these to decorate felt stockings and construction paper wreaths. They worked extremely well for these projects.
353,B001ANVDMA,posca,US,5,Amplement satisfait par mon achat. Le prix est correct et même moins cher que dans d'autres enseignes. La peinture contenue dans les feutres est fluide et s'étale à merveille sur tous les supports.
354,B001ANVDMA,posca,US,5,These are fantastic. I'm using them for painting 3D printed projects made with PLA filament. Seems to stick very well. They dry quickly and the colors are true to the caps.
355,B001ANVDMA,posca,US,5,These are a great set of markers highly recommended
356,B001ANVDMA,posca,US,4,1
358,B001ANVDMA,posca,US,5,"Habe mir die Stifte aufgrund der zahlreichen positiven Bewertungen gekauft und ich muss sagen, ich wurde nicht enttäuscht.<br>Ich benötige die Stifte um auf Holz zu malen.<br><br>Wie sich die Stifte auf anderen Materialien schlagen, kann ich nicht beurteilen.<br><br>Es ist schwer Stifte zu finden, welche auf Holz kaum bis gar nicht verrinnen, habe schon Unmengen an Geld dafür ausgegeben, welches ich auch zum Fenster rauswerfen hätte können. Keines dieser vorher gekauften Produkte hatte dieselbe gute Qualität wie die von Posca.<br><br>Ich bin absolut begeistert und gebe daher die absolute Kaufempfehlung ab!<br><br>Trotz der etwas längeren Lieferzeit, in meinem Fall 2 Wochen - kein Stern Abzug"
359,B001ANVDMA,posca,US,4,The tips will tear up paper
361,B001ANVDMA,posca,US,5,Great!
363,B001ANVDMA,posca,US,5,My niece loves these. The markers don’t bleed through paper. Easy to use for 7 or 8 year old.
366,B001ANVDMA,posca,US,5,Love them
367,B001ANVDMA,posca,US,5,"I cannot say enough good things about these, I absolutely love them. My mom is the one who told me about them and I really didn’t know what kind of quality to expect but these are by far the best paint pens I’ve ever used and I would not even go back to using anything else. Make sure that you do pressurize them first, otherwise you will get the leaking like you do with any paint pen.  I actually was reading somebody else’s review that was talking about pressing the tip down until you hear the air release like a hissing sound and then shake them and use them and they are absolutely perfect. I’ve had no problems whatsoever"
