review_id,sentence_id,sentence_index,bundle_category,bundle_sub_item,matched_keywords,Asin,Brand,Rating,Sentence,Content
8570,8570_3,3,表面保护 (Finishing & Protection),亮油/保护喷雾,fixative,B00ZC9JK4Q,posca,5,Held up layer after layer of paint and set after being sprayed with workable fixative.,I used these to paint my skates. The colors were easy to layer and easily dries under hairdryer. Held up layer after layer of paint and set after being sprayed with workable fixative.
8585,8585_1,1,纸质媒介 (Paper & Pads),重磅马克笔纸,thick paper,B00ZC9JK4Q,posca,4,Ok so I haven’t bought these one how ever I have all lot and these are the best paint marker out there the only this is you need good paper for it and not just some regular sketch book paper u need some what thick paper like water color paper so yeah just be aware of that,Ok so I haven’t bought these one how ever I have all lot and these are the best paint marker out there the only this is you need good paper for it and not just some regular sketch book paper u need some what thick paper like water color paper so yeah just be aware of that
8615,8615_2,2,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B00ZC9JK4Q,posca,5,"Most importantly, they are opaque and have good coverage even on black paper.","I've tried several brands of paint markers and posca are my favorite so far. Most importantly, they are opaque and have good coverage even on black paper. I love the finish they have when dry, more satin than pure matte. The pastel colors are gorgeous and coordinate with one another. That was an issue I found with other sets.The nibs are sturdy and dense. The paint flows smoothly. Even the box was nice. If you've been debating if posca is worth the higher price, I'd definitely recommend trying a set."
8633,8633_1,1,勾线与细节 (Detailing & Outlining),铅笔/橡皮,pencil,B00ZC9JK4Q,posca,5,Had to pencil in my 4skn worked great,Had to pencil in my 4skn worked great
8634,8634_2,2,纸质媒介 (Paper & Pads),重磅马克笔纸,marker paper,B00ZC9JK4Q,posca,5,"The paper peeling does happen-not as bad as they say- however, be mindful to get complimenting paint marker paper.","I love my Posca pens!The feel of this chunky pen in my hand alone and it’s clean smooth finish I could use these for everything. The paper peeling does happen-not as bad as they say- however, be mindful to get complimenting paint marker paper. The prep lasts for continued use without drying out or clogging. Again the color is vivid and lovely. I only want to collect all colors and nib mms."
8699,8699_3,3,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B00ZC9JK4Q,posca,5,"I tried drawing on white and black paper, rocks, wood, wall and it works fine.","Very satisfying to draw with. The colours are just beautiful. I tried drawing on white and black paper, rocks, wood, wall and it works fine."
8832,8832_2,2,辅助与创意 (Tools & Accessories),便携笔袋/盒,holder,B013NMZ92U,posca,5,"The holder is a bit flimsy which is kind of annoying, but if you put them in a drawer or different container then that is probably not an issue.","My daughter loves these. The holder is a bit flimsy which is kind of annoying, but if you put them in a drawer or different container then that is probably not an issue."
8844,8844_2,2,纸质媒介 (Paper & Pads),绘本/写生本,mixed media pad,B013NMZ92U,posca,5,"I thought they were expensive, but like to encourage my niece's creative interests, so got her this pack and a black mixed-media pad.She opened both and drew the rest of the evening - even letting me try them.","My niece wanted Posca markers after an artist she follows recommended them. I thought they were expensive, but like to encourage my niece's creative interests, so got her this pack and a black mixed-media pad.She opened both and drew the rest of the evening - even letting me try them. They're smooth and vibrant. I can see why people love them.I bought a highly-rated, less expensive product that I'd like to compare to these; however, if you have the cash and want these, they're probably worth the splurge."
8850,8850_1,1,纸质媒介 (Paper & Pads),绘本/写生本,sketch pad,B013NMZ92U,posca,5,These markers are the best and goes well with a sketch pads for kids,These markers are the best and goes well with a sketch pads for kids
9091,9091_1,1,辅助与创意 (Tools & Accessories),镂空模板,stencils,B01N5HUE1P,ARTISTRO,5,Using these paint pens with stencils to individualize some plain ceramics I purchased.,Using these paint pens with stencils to individualize some plain ceramics I purchased. They are perfect
9115,9115_3,3,表面保护 (Finishing & Protection),亮油/保护喷雾,clear coat,B01N5HUE1P,ARTISTRO,5,There wasn't any problems when the clear coat was added.,I bought these for rock painting. Easy to use and covers good. There wasn't any problems when the clear coat was added.
9650,9650_1,1,纸质媒介 (Paper & Pads),绘本/写生本,sketchbook,B01N5HUE1P,ARTISTRO,3,I use them mostly for mixed media sketchbook art.,"I use them mostly for mixed media sketchbook art. Some colors are perfect (blue, purple, orange, red) but the silver, gold and yellow are horrible. They make thoses little sloppy residus, or straight up dont work. The blue nib is like dry and not consistent in the flow. If they all work like the red, they would have been perfect. But sadly, not gonna purchase again.Édit : Great customer service! 5 stars for that"
